Student_ID,Gender,Age,Grade_Level,Attendance,Study_Hours_Per_Day,Previous_GPA,Midterm_Score,Assignment_Score,Quiz_Score,Final_Exam_Score,Class_Participation,Extracurricular,Internet_Access,Parent_Education,Family_Income,Sleep_Hours,Screen_Time,Stress_Level,Teacher_Feedback,Absences,Final_Result,Performance
4192,Male,18,9,77,1.1,2.22,70,53,54,59,Low,Yes,No,Postgraduate,Low,4.6,6.0,Medium,Excellent,11,Pass,Average
4193,Male,18,College-1,59,6.1,2.18,88,63,82,78,Medium,No,Yes,Graduate,Low,4.7,4.2,Low,Poor,16,Pass,Good
4194,Male,21,10,95,3.6,2.07,79,71,81,79,High,No,Yes,Postgraduate,Medium,4.8,1.4,Medium,Excellent,7,Pass,Good
4195,Male,16,10,72,3.6,2.8,100,51,72,78,High,Yes,Yes,Postgraduate,Low,6.0,6.3,Medium,Excellent,12,Pass,Good
4196,Female,21,12,94,1.2,2.37,85,57,66,66,High,No,No,Graduate,Medium,7.1,5.8,Low,Average,7,Pass,Average
4197,Female,20,12,55,6.0,2.57,92,56,69,75,Medium,Yes,No,Graduate,High,6.7,6.2,High,Average,17,Pass,Good
4198,Male,20,11,68,7.6,3.08,100,78,81,95,High,No,No,Graduate,Medium,4.8,2.0,Low,Good,13,Pass,Excellent
4199,Male,15,11,60,3.7,3.4,100,58,73,77,Medium,No,Yes,Graduate,Medium,4.7,4.1,Low,Good,15,Pass,Good
4200,Male,21,11,72,4.0,2.13,75,64,62,70,Low,Yes,No,Graduate,Low,5.9,6.6,High,Average,12,Pass,Good
4201,Male,18,College-2,75,6.4,3.31,100,78,92,95,High,Yes,Yes,High School,Low,5.4,1.2,Medium,Excellent,12,Pass,Excellent
4202,Male,17,10,56,3.5,3.4,94,52,80,73,Low,No,Yes,High School,High,5.6,2.1,Low,Average,16,Pass,Good
4203,Male,19,College-1,89,4.4,3.84,100,75,93,93,Medium,No,Yes,Graduate,Low,6.7,2.4,High,Excellent,8,Pass,Excellent
4204,Female,17,College-1,91,2.9,3.12,98,53,82,75,Medium,No,No,High School,High,8.3,6.1,Medium,Excellent,8,Pass,Good
4205,Female,19,10,85,3.2,2.97,100,65,86,85,High,Yes,Yes,High School,High,7.2,3.8,Low,Excellent,9,Pass,Excellent
4206,Male,19,College-2,57,1.3,2.21,61,40,43,47,Medium,No,Yes,Graduate,Medium,6.8,1.8,High,Poor,16,Fail,Poor
4207,Male,16,12,73,1.9,2.01,61,51,55,52,High,Yes,Yes,Graduate,Low,7.8,4.2,High,Good,12,Pass,Poor
4208,Female,22,College-2,82,7.6,2.9,100,87,97,96,Medium,Yes,No,Graduate,Low,8.6,6.8,Medium,Good,10,Pass,Excellent
4209,Female,17,11,85,3.4,3.49,100,66,84,83,Medium,Yes,No,Postgraduate,High,7.0,5.8,High,Excellent,9,Pass,Good
4210,Female,20,10,68,7.0,3.98,100,69,79,90,Medium,No,No,Graduate,Low,5.5,4.0,Low,Good,13,Pass,Excellent
4211,Male,17,12,73,2.2,2.93,98,43,67,72,High,Yes,No,Postgraduate,Medium,8.3,1.6,Low,Excellent,12,Pass,Good
4212,Male,19,11,63,3.1,2.68,95,52,80,76,High,No,Yes,Graduate,High,8.8,4.7,Low,Good,15,Pass,Good
4213,Male,20,10,61,6.7,2.37,100,74,94,94,Medium,Yes,Yes,Graduate,Low,5.3,3.5,Medium,Average,15,Pass,Excellent
4214,Female,22,11,70,4.7,2.37,80,68,74,79,Low,No,Yes,Graduate,High,8.4,1.8,Medium,Excellent,13,Pass,Good
4215,Male,17,9,57,6.6,3.88,100,62,87,86,Low,No,Yes,High School,High,4.8,6.1,High,Average,16,Pass,Excellent
4216,Male,18,College-2,77,4.9,3.39,100,62,73,84,Medium,Yes,Yes,Graduate,High,6.1,2.1,High,Good,11,Pass,Good
4217,Male,22,11,93,3.6,2.43,100,70,86,84,High,Yes,No,Postgraduate,High,6.4,6.6,High,Poor,7,Pass,Good
4218,Male,15,11,70,3.3,3.22,92,50,78,72,Low,No,Yes,Graduate,High,6.5,2.4,Medium,Excellent,13,Pass,Good
4219,Female,20,10,73,4.6,2.49,91,64,71,75,High,No,No,High School,High,7.2,2.5,High,Good,12,Pass,Good
4220,Female,22,College-2,97,4.2,3.88,100,75,79,90,Low,No,Yes,High School,High,8.9,4.3,Medium,Excellent,6,Pass,Excellent
4221,Female,22,College-2,66,1.4,3.91,100,43,66,63,Medium,Yes,No,Graduate,Low,6.7,4.8,Low,Excellent,14,Pass,Average
4222,Male,20,11,68,7.3,3.94,100,76,81,87,High,No,Yes,High School,High,7.4,5.8,Low,Average,13,Pass,Excellent
4223,Male,22,College-1,57,7.7,2.62,100,64,80,87,High,No,Yes,Graduate,Medium,7.6,5.0,High,Poor,16,Pass,Excellent
4224,Male,16,College-1,56,4.3,3.29,100,46,71,70,High,Yes,No,High School,High,4.6,3.6,High,Excellent,16,Pass,Good
4225,Male,21,College-2,97,3.4,3.8,100,68,84,84,High,Yes,No,Graduate,High,4.8,2.8,Medium,Average,6,Pass,Good
4226,Female,22,12,54,5.1,2.95,93,52,72,78,Low,Yes,Yes,Graduate,Low,8.0,2.2,Medium,Good,17,Pass,Good
4227,Female,21,11,76,1.3,3.41,90,54,79,68,Medium,Yes,No,Graduate,High,7.8,5.1,Low,Average,11,Pass,Average
4228,Male,15,College-2,66,4.7,2.62,99,47,65,76,High,No,No,Graduate,Medium,6.8,5.0,Medium,Average,14,Pass,Good
4229,Female,19,10,54,6.0,3.38,100,57,83,83,Low,Yes,No,Postgraduate,Low,6.7,5.7,Low,Average,17,Pass,Good
4230,Female,20,12,68,6.8,2.05,93,68,77,82,Medium,Yes,Yes,Graduate,High,5.6,7.1,High,Poor,13,Pass,Good
4231,Male,21,10,62,5.4,2.46,85,63,78,75,High,No,Yes,High School,Medium,6.2,6.5,Low,Average,15,Pass,Good
4232,Female,15,College-2,71,1.8,3.04,92,40,63,65,Medium,Yes,Yes,Postgraduate,High,8.1,4.4,Low,Good,13,Pass,Average
4233,Male,22,College-1,72,2.9,3.22,100,47,77,78,High,No,Yes,Graduate,Low,4.7,3.7,Medium,Poor,12,Pass,Good
4234,Male,19,College-1,81,4.2,2.27,90,62,70,80,Medium,No,No,Postgraduate,Medium,8.7,7.3,High,Poor,10,Pass,Good
4235,Male,20,College-1,50,2.7,2.01,72,35,50,48,High,No,No,High School,Low,4.8,2.1,Low,Good,18,Fail,Poor
4236,Female,16,11,90,3.9,3.72,100,54,78,82,Low,Yes,No,Postgraduate,Medium,5.6,5.9,High,Average,8,Pass,Good
4237,Male,18,9,76,7.3,3.73,100,72,79,89,Low,No,No,High School,Low,8.4,3.9,High,Good,11,Pass,Excellent
4238,Male,21,10,63,2.3,2.34,73,36,59,53,High,No,Yes,Postgraduate,Medium,8.9,1.8,Medium,Good,15,Pass,Poor
4239,Male,20,12,85,7.8,3.3,100,78,92,99,Low,Yes,Yes,Postgraduate,High,5.8,6.7,Low,Good,9,Pass,Excellent
4240,Male,20,11,100,4.5,3.05,100,80,86,89,High,Yes,Yes,Graduate,Low,8.6,7.6,Low,Good,5,Pass,Excellent
4241,Female,16,12,95,6.7,3.2,100,71,92,90,High,No,No,Postgraduate,High,7.1,7.2,Low,Average,7,Pass,Excellent
4242,Male,17,9,77,5.2,3.76,100,64,89,88,Low,No,Yes,High School,Low,7.1,6.2,Medium,Poor,11,Pass,Excellent
4243,Male,18,College-1,57,6.8,3.26,100,69,83,87,Medium,Yes,No,Postgraduate,Low,5.7,3.9,Low,Good,16,Pass,Excellent
4244,Male,22,12,94,5.7,3.21,100,68,77,88,Low,No,Yes,High School,Low,8.0,6.2,High,Poor,7,Pass,Excellent
4245,Female,17,9,100,7.2,2.08,97,76,85,92,Low,Yes,No,Postgraduate,Low,4.8,2.9,Medium,Average,5,Pass,Excellent
4246,Male,21,10,82,5.1,2.29,100,74,82,90,Medium,No,Yes,Postgraduate,Medium,5.0,5.5,Low,Poor,10,Pass,Excellent
4247,Female,20,12,92,7.3,3.95,100,82,83,95,High,Yes,Yes,Postgraduate,Low,8.0,6.1,Medium,Average,7,Pass,Excellent
4248,Male,17,10,54,3.4,3.69,100,52,75,75,Medium,No,Yes,Graduate,High,8.3,5.2,Medium,Average,17,Pass,Good
4249,Female,17,12,99,6.8,2.89,100,80,85,94,High,No,Yes,High School,High,5.2,2.9,Medium,Average,6,Pass,Excellent
4250,Female,15,12,93,2.8,3.05,92,50,68,72,High,No,No,Postgraduate,Medium,4.5,3.8,Medium,Good,7,Pass,Good
4251,Male,21,11,54,4.4,3.41,100,44,67,74,High,No,No,Graduate,Medium,6.7,4.5,Low,Good,17,Pass,Good
4252,Male,18,9,87,2.4,2.74,81,51,63,67,High,Yes,Yes,Postgraduate,High,4.6,6.2,Low,Good,9,Pass,Average
4253,Female,20,College-1,62,3.7,2.85,83,57,63,66,Low,No,No,High School,Medium,8.8,3.6,Medium,Good,15,Pass,Average
4254,Male,17,College-1,69,3.9,2.19,89,48,67,74,High,Yes,No,Postgraduate,High,6.2,3.3,Low,Good,13,Pass,Good
4255,Male,18,College-2,68,3.3,2.95,100,45,80,77,Medium,No,No,High School,Low,7.9,7.1,Low,Poor,13,Pass,Good
4256,Female,19,College-1,50,7.2,3.81,100,66,76,85,Medium,No,No,High School,High,6.0,4.7,Low,Poor,18,Pass,Excellent
4257,Male,19,College-1,75,5.1,3.59,100,66,90,83,Medium,No,Yes,Graduate,Medium,8.2,4.7,Low,Average,12,Pass,Good
4258,Female,16,11,92,2.4,3.93,100,49,77,74,Medium,No,Yes,High School,Low,4.9,1.9,Low,Good,7,Pass,Good
4259,Female,15,College-2,69,3.2,3.97,100,47,80,71,Low,Yes,Yes,Postgraduate,Low,6.1,2.3,Low,Excellent,13,Pass,Good
4260,Male,17,College-2,91,6.3,3.16,100,69,91,88,Low,No,Yes,Postgraduate,High,6.5,4.7,Low,Good,8,Pass,Excellent
4261,Male,16,12,96,6.8,3.88,100,79,85,93,Medium,No,Yes,Graduate,High,6.5,2.1,High,Average,6,Pass,Excellent
4262,Female,18,College-2,60,1.4,3.26,86,35,56,58,High,Yes,No,High School,High,8.6,5.0,High,Good,15,Pass,Average
4263,Male,18,College-2,99,3.3,2.88,100,71,83,90,High,No,No,Graduate,High,7.6,4.4,Medium,Poor,6,Pass,Excellent
4264,Male,22,9,67,3.8,3.45,98,61,75,81,Low,Yes,Yes,Graduate,Medium,5.6,5.5,Low,Average,14,Pass,Good
4265,Male,20,College-2,57,4.1,2.96,93,46,69,73,Medium,No,No,High School,Medium,5.8,7.0,Low,Average,16,Pass,Good
4266,Female,16,12,56,4.6,3.22,97,43,71,75,Medium,Yes,No,High School,High,8.8,7.5,High,Poor,16,Pass,Good
4267,Male,20,11,85,3.5,2.45,80,56,64,69,Medium,No,Yes,Postgraduate,Medium,8.6,5.4,Low,Poor,9,Pass,Average
4268,Male,15,College-1,99,7.2,3.63,100,75,92,97,Low,Yes,No,Postgraduate,Medium,7.7,5.9,Low,Excellent,6,Pass,Excellent
4269,Male,18,College-2,79,6.6,3.82,100,74,79,93,Low,Yes,Yes,High School,Low,6.5,7.3,High,Average,11,Pass,Excellent
4270,Female,21,9,65,3.5,2.99,94,50,70,70,Low,No,No,Postgraduate,Medium,5.9,2.4,Low,Average,14,Pass,Good
4271,Male,22,10,55,6.9,2.5,100,64,79,86,Medium,No,Yes,Postgraduate,Medium,5.5,4.6,High,Poor,17,Pass,Excellent
4272,Female,16,11,88,7.3,2.92,100,88,88,100,High,Yes,No,High School,High,6.2,1.4,Low,Poor,8,Pass,Excellent
4273,Female,18,College-2,76,6.3,3.72,100,76,91,95,Low,Yes,Yes,Postgraduate,Low,8.2,2.4,High,Good,11,Pass,Excellent
4274,Male,15,College-2,65,2.9,2.66,78,47,59,58,Medium,No,No,High School,High,7.4,5.5,Medium,Excellent,14,Pass,Average
4275,Female,17,College-1,92,4.2,3.71,100,65,86,84,High,No,Yes,Postgraduate,High,7.2,2.5,High,Excellent,7,Pass,Good
4276,Female,19,12,82,1.1,3.14,100,42,64,72,Medium,No,Yes,Postgraduate,Medium,5.3,3.9,High,Good,10,Pass,Good
4277,Female,16,10,69,2.0,2.18,79,40,55,58,Medium,No,Yes,Graduate,High,7.0,6.9,High,Average,13,Pass,Average
4278,Male,17,10,78,2.1,2.48,91,39,69,65,High,No,Yes,High School,Medium,6.6,2.3,Medium,Poor,11,Pass,Average
4279,Female,21,9,57,6.0,3.96,100,54,78,83,High,No,Yes,High School,Medium,5.7,1.4,Medium,Excellent,16,Pass,Good
4280,Female,21,College-2,89,2.5,2.93,86,55,66,75,Medium,No,No,High School,Medium,6.2,1.2,High,Good,8,Pass,Good
4281,Male,20,11,65,1.1,2.26,79,37,53,54,Low,Yes,No,High School,High,7.6,6.6,High,Good,14,Pass,Poor
4282,Male,17,11,98,1.3,2.29,83,49,69,69,Low,No,Yes,Postgraduate,Medium,7.0,2.1,Medium,Average,6,Pass,Average
4283,Female,19,11,83,2.7,3.76,100,55,73,73,Low,Yes,Yes,High School,Low,8.5,3.8,Low,Average,10,Pass,Good
4284,Female,15,12,80,4.0,3.91,100,68,79,81,Medium,Yes,No,Graduate,High,4.6,2.4,Low,Average,10,Pass,Good
4285,Male,15,College-1,89,5.1,3.71,100,60,82,81,Medium,No,Yes,Postgraduate,Medium,6.4,5.9,Medium,Average,8,Pass,Good
4286,Female,20,10,70,1.2,2.22,78,41,58,55,Low,No,No,Postgraduate,Low,6.6,7.7,High,Good,13,Pass,Average
4287,Male,20,9,91,7.3,2.39,99,92,95,100,Medium,No,No,High School,Low,5.6,7.4,High,Poor,8,Pass,Excellent
4288,Female,19,11,60,3.3,3.33,96,51,65,68,High,No,No,Graduate,High,5.7,6.2,High,Excellent,15,Pass,Average
4289,Male,16,9,82,5.2,2.71,100,60,76,80,High,Yes,No,High School,Medium,6.3,7.6,Low,Excellent,10,Pass,Good
4290,Female,19,College-2,50,6.5,2.67,98,60,81,85,Low,No,Yes,High School,High,7.4,6.1,High,Excellent,18,Pass,Excellent
4291,Female,16,11,54,7.8,2.25,100,76,85,92,High,Yes,Yes,Postgraduate,Low,5.9,5.3,Low,Poor,17,Pass,Excellent
4292,Female,20,College-1,86,1.2,2.62,78,56,62,63,High,Yes,Yes,High School,High,4.7,3.1,High,Excellent,9,Pass,Average
4293,Female,20,11,94,2.6,2.98,93,62,75,78,Medium,No,Yes,Graduate,Medium,6.0,1.7,Medium,Average,7,Pass,Good
4294,Male,20,9,94,6.0,2.51,100,82,87,97,Low,Yes,No,High School,Low,5.9,4.7,Low,Excellent,7,Pass,Excellent
4295,Male,22,12,83,3.1,3.76,100,50,72,80,Low,No,No,Graduate,Medium,7.1,4.3,Medium,Excellent,10,Pass,Good
4296,Male,16,12,89,7.0,3.37,100,81,94,94,Low,No,Yes,Graduate,Low,7.8,1.7,Low,Average,8,Pass,Excellent
4297,Female,18,College-2,98,4.9,3.3,100,78,87,89,Medium,Yes,No,Graduate,Low,5.3,7.2,Low,Poor,6,Pass,Excellent
4298,Female,22,College-2,99,7.1,2.29,93,90,85,98,Medium,No,No,Postgraduate,High,6.0,6.2,Low,Excellent,6,Pass,Excellent
4299,Female,21,College-2,87,2.8,2.55,82,52,65,67,Low,No,Yes,Graduate,High,6.1,5.3,Medium,Excellent,9,Pass,Average
4300,Female,20,College-2,94,2.1,3.52,100,61,81,84,Low,Yes,No,Graduate,Low,8.4,3.8,Low,Excellent,7,Pass,Good
4301,Male,22,College-2,50,3.3,3.7,100,45,66,71,High,Yes,No,Postgraduate,Low,6.7,1.3,Medium,Excellent,18,Pass,Good
4302,Female,19,12,75,6.8,2.3,99,72,83,94,Low,No,No,Graduate,High,6.8,4.0,Low,Excellent,12,Pass,Excellent
4303,Female,15,9,83,4.0,3.13,100,54,79,83,High,Yes,No,Graduate,Low,5.8,2.9,Medium,Average,10,Pass,Good
4304,Male,18,College-2,71,6.0,2.83,100,56,84,82,High,No,No,High School,Low,7.9,1.0,Low,Excellent,13,Pass,Good
4305,Male,18,10,90,2.3,2.55,81,48,60,62,Low,No,Yes,Postgraduate,Low,4.9,2.1,Low,Poor,8,Pass,Average
4306,Male,15,10,84,7.9,2.38,100,74,84,92,Medium,No,No,Graduate,High,8.4,3.5,High,Excellent,9,Pass,Excellent
4307,Female,17,College-2,54,6.8,2.52,86,63,70,77,Low,Yes,Yes,Graduate,Low,7.1,5.6,Medium,Good,17,Pass,Good
4308,Male,17,11,100,3.2,3.62,100,72,79,87,Low,No,No,High School,Medium,5.2,3.2,Low,Good,5,Pass,Excellent
4309,Female,15,12,95,3.1,2.03,79,62,65,68,Low,Yes,Yes,Postgraduate,Low,6.6,2.3,High,Good,7,Pass,Average
4310,Female,19,College-2,54,2.8,2.92,89,48,68,62,High,No,No,High School,Low,5.6,3.0,Medium,Average,17,Pass,Average
4311,Male,16,College-2,95,5.5,2.78,100,71,91,96,High,No,No,High School,Medium,5.8,4.6,Medium,Average,7,Pass,Excellent
4312,Female,20,College-1,58,6.6,2.96,100,63,84,88,High,No,Yes,High School,High,5.9,7.4,Low,Poor,16,Pass,Excellent
4313,Male,22,College-2,89,1.6,2.76,97,43,62,72,Low,No,Yes,Graduate,Low,8.7,1.4,Low,Poor,8,Pass,Good
4314,Female,15,10,77,5.7,3.74,100,74,93,93,Medium,No,Yes,Postgraduate,Medium,6.5,4.3,High,Average,11,Pass,Excellent
4315,Female,17,10,92,1.3,3.34,100,51,73,71,Medium,No,No,Postgraduate,High,5.6,7.3,High,Average,7,Pass,Good
4316,Male,16,10,50,3.2,2.64,89,36,60,63,High,Yes,Yes,Postgraduate,Low,7.4,1.7,High,Excellent,18,Pass,Average
4317,Male,19,10,90,4.6,3.93,100,68,89,91,Medium,Yes,No,Graduate,Medium,5.2,3.8,Medium,Average,8,Pass,Excellent
4318,Female,21,College-1,87,4.1,2.68,93,56,74,78,Low,No,Yes,Graduate,Medium,6.9,2.7,Low,Good,9,Pass,Good
4319,Male,21,College-1,81,1.7,3.05,87,54,76,73,Medium,No,No,High School,Medium,8.7,4.9,Medium,Poor,10,Pass,Good
4320,Male,19,10,53,2.0,3.56,98,35,73,62,Low,Yes,No,Graduate,Low,6.2,6.1,Medium,Poor,17,Pass,Average
4321,Male,16,9,62,4.1,3.78,100,61,87,83,High,Yes,No,Graduate,High,6.8,6.0,Medium,Good,15,Pass,Good
4322,Female,21,College-1,89,6.6,3.23,100,85,88,99,Medium,Yes,Yes,Postgraduate,Low,7.3,1.6,Medium,Excellent,8,Pass,Excellent
4323,Male,21,9,83,4.0,2.17,86,54,72,78,Medium,Yes,Yes,Graduate,Low,6.3,4.0,High,Poor,10,Pass,Good
4324,Female,15,10,91,4.5,3.69,100,58,85,83,Medium,No,Yes,High School,High,8.0,1.5,Low,Excellent,8,Pass,Good
4325,Female,19,12,62,4.4,2.57,83,47,68,72,Medium,Yes,Yes,Postgraduate,High,5.9,3.9,High,Average,15,Pass,Good
4326,Female,22,9,97,4.8,3.14,100,64,86,84,Medium,Yes,Yes,Graduate,Medium,5.5,5.8,Medium,Poor,6,Pass,Good
4327,Female,20,College-2,56,4.2,2.05,71,48,56,56,Medium,No,Yes,Postgraduate,Low,5.6,7.0,High,Poor,16,Pass,Average
4328,Female,16,11,99,1.3,3.85,100,60,74,80,Medium,Yes,No,Graduate,High,6.6,3.7,Low,Poor,6,Pass,Good
4329,Male,18,9,64,5.1,2.12,80,53,67,69,High,No,No,Postgraduate,Low,5.4,4.9,Low,Poor,14,Pass,Average
4330,Female,22,College-2,77,3.5,2.72,98,64,75,80,High,No,Yes,Graduate,High,7.1,1.7,Low,Poor,11,Pass,Good
4331,Male,22,9,74,7.2,3.09,100,79,83,89,Low,Yes,Yes,Postgraduate,Medium,7.3,3.7,High,Average,12,Pass,Excellent
4332,Male,17,College-1,70,1.3,3.33,87,35,58,62,Low,No,No,Graduate,Medium,5.8,2.5,Low,Good,13,Pass,Average
4333,Male,19,11,68,7.4,2.64,100,81,91,95,High,Yes,Yes,High School,Low,5.4,1.7,Medium,Poor,13,Pass,Excellent
4334,Male,21,College-2,51,3.3,3.17,100,40,63,63,Medium,Yes,Yes,High School,Medium,8.5,6.9,High,Average,18,Pass,Average
4335,Male,20,12,73,1.7,3.03,83,45,62,63,Medium,No,Yes,Graduate,Medium,8.7,4.2,High,Poor,12,Pass,Average
4336,Female,16,College-2,89,3.1,2.64,88,65,69,79,Medium,Yes,Yes,High School,Low,4.9,2.9,Medium,Average,8,Pass,Good
4337,Male,18,12,68,1.2,2.35,83,48,62,60,Low,Yes,No,Graduate,High,6.4,8.0,Medium,Excellent,13,Pass,Average
4338,Male,19,12,76,7.6,3.06,100,76,81,89,Medium,No,Yes,High School,Low,8.7,2.4,Low,Average,11,Pass,Excellent
4339,Male,16,College-2,94,5.9,2.36,94,84,81,95,Low,No,Yes,Graduate,Low,7.3,1.1,High,Good,7,Pass,Excellent
4340,Male,15,College-1,93,4.5,2.17,83,61,75,81,High,Yes,No,High School,Medium,8.6,2.1,Medium,Good,7,Pass,Good
4341,Male,19,College-2,88,6.5,3.67,100,67,75,84,Medium,Yes,No,High School,Medium,8.3,3.4,High,Average,8,Pass,Good
4342,Male,19,College-1,55,4.4,2.03,81,47,66,68,High,No,No,Graduate,Low,5.9,4.4,High,Poor,17,Pass,Average
4343,Male,20,10,74,1.2,2.16,73,43,64,62,High,No,Yes,Graduate,Low,6.5,5.0,Medium,Good,12,Pass,Average
4344,Male,19,11,57,5.4,3.95,100,61,82,83,Medium,No,No,Graduate,High,9.0,6.8,High,Poor,16,Pass,Good
4345,Male,20,9,85,7.6,2.27,100,76,86,94,Low,Yes,No,Graduate,High,8.2,2.7,High,Poor,9,Pass,Excellent
4346,Male,20,College-2,74,2.0,2.74,76,47,66,60,High,Yes,Yes,Postgraduate,Low,7.9,5.4,High,Excellent,12,Pass,Average
4347,Male,17,College-1,99,2.9,3.94,100,58,82,80,Medium,No,Yes,Postgraduate,High,6.2,3.8,Medium,Excellent,6,Pass,Good
4348,Female,19,9,100,4.8,3.73,100,64,78,91,Low,Yes,No,Graduate,High,5.5,4.9,High,Poor,5,Pass,Excellent
4349,Male,20,College-1,52,6.2,2.13,74,64,71,69,Medium,Yes,Yes,High School,High,8.7,7.8,High,Excellent,17,Pass,Average
4350,Female,18,12,72,1.9,3.67,100,36,65,66,High,Yes,Yes,Postgraduate,High,4.7,4.5,High,Excellent,12,Pass,Average
4351,Female,22,12,87,1.4,2.88,85,60,80,71,High,No,No,Postgraduate,Medium,7.2,2.0,High,Poor,9,Pass,Good
4352,Male,21,9,83,3.5,2.83,100,65,78,79,Medium,No,No,Graduate,High,7.9,2.3,Low,Excellent,10,Pass,Good
4353,Male,19,10,80,2.0,2.21,85,54,77,68,High,No,Yes,Graduate,High,5.3,7.0,High,Excellent,10,Pass,Average
4354,Male,22,12,78,5.8,3.21,100,61,83,83,Low,No,No,Graduate,Low,7.6,1.9,High,Average,11,Pass,Good
4355,Male,16,11,73,4.4,3.71,100,56,83,80,Low,Yes,No,High School,Low,8.1,3.4,Low,Average,12,Pass,Good
4356,Female,18,10,56,7.1,2.5,97,69,87,86,High,Yes,No,Graduate,Low,9.0,8.0,High,Poor,16,Pass,Excellent
4357,Female,21,College-2,81,3.0,3.72,100,64,88,81,Medium,Yes,No,Postgraduate,Medium,6.1,1.6,High,Average,10,Pass,Good
4358,Male,19,12,69,7.0,3.4,100,71,80,90,Medium,No,Yes,High School,Medium,7.5,5.3,Medium,Poor,13,Pass,Excellent
4359,Female,18,12,84,6.9,3.51,100,72,78,87,Low,No,No,High School,Medium,7.3,1.1,High,Excellent,9,Pass,Excellent
4360,Female,18,College-1,70,4.8,3.62,100,49,74,74,High,No,Yes,High School,Medium,8.8,5.2,Low,Excellent,13,Pass,Good
4361,Male,21,College-2,83,4.3,3.64,100,61,74,85,Low,No,Yes,Graduate,High,5.5,5.6,Low,Poor,10,Pass,Excellent
4362,Female,19,10,80,5.3,3.87,100,71,77,85,Low,No,Yes,Postgraduate,Low,8.5,2.9,High,Poor,10,Pass,Excellent
4363,Male,16,College-1,50,7.7,2.84,95,65,77,87,High,Yes,No,Postgraduate,High,4.8,5.6,Medium,Poor,18,Pass,Excellent
4364,Male,19,11,97,6.1,2.62,100,73,91,92,Medium,No,No,High School,High,4.7,1.4,High,Good,6,Pass,Excellent
4365,Male,17,9,99,1.2,3.61,100,56,74,79,Low,No,Yes,High School,Medium,6.7,5.8,Medium,Good,6,Pass,Good
4366,Female,15,9,93,7.1,2.73,100,92,100,100,Medium,No,No,Graduate,Medium,6.0,2.5,Low,Excellent,7,Pass,Excellent
4367,Female,16,12,77,2.1,3.13,95,59,85,76,High,Yes,No,Postgraduate,Low,5.8,3.3,Medium,Good,11,Pass,Good
4368,Female,15,9,74,4.9,2.8,91,59,70,76,High,No,No,Graduate,Low,5.3,6.9,Low,Good,12,Pass,Good
4369,Male,21,College-2,93,1.1,3.28,100,52,70,77,Low,Yes,Yes,Postgraduate,High,4.9,7.8,Low,Good,7,Pass,Good
4370,Male,20,College-2,71,4.1,2.85,100,65,85,83,Low,No,Yes,Graduate,Low,4.9,1.2,Medium,Poor,13,Pass,Good
4371,Female,15,College-1,89,3.1,2.71,100,68,86,84,Low,No,Yes,Postgraduate,High,4.6,6.0,High,Average,8,Pass,Good
4372,Male,22,12,57,5.5,3.16,100,59,77,84,Low,No,Yes,Postgraduate,High,8.1,7.0,Low,Average,16,Pass,Good
4373,Male,21,11,85,7.7,3.63,100,72,83,91,High,Yes,No,Graduate,Medium,7.2,2.7,High,Excellent,9,Pass,Excellent
4374,Female,15,College-1,50,4.1,2.38,88,40,60,65,Low,No,Yes,Postgraduate,High,8.4,3.0,High,Good,18,Pass,Average
4375,Male,22,11,81,7.9,3.05,100,85,100,100,High,No,No,Postgraduate,Low,5.9,2.5,Medium,Poor,10,Pass,Excellent
4376,Female,18,11,52,6.9,2.61,100,55,76,82,Medium,No,Yes,High School,Medium,5.0,2.6,Low,Excellent,17,Pass,Good
4377,Female,20,12,59,4.7,3.79,100,60,74,82,Medium,No,Yes,Postgraduate,Medium,7.9,4.5,High,Poor,16,Pass,Good
4378,Female,16,9,73,1.3,2.25,67,42,60,58,High,Yes,Yes,High School,Low,6.6,3.2,Low,Average,12,Pass,Average
4379,Female,18,10,71,5.6,3.94,100,73,83,83,Medium,No,No,Postgraduate,High,8.4,4.3,Low,Excellent,13,Pass,Good
4380,Male,16,11,98,7.9,2.3,100,87,96,100,Medium,Yes,No,Postgraduate,Low,7.7,1.3,Medium,Poor,6,Pass,Excellent
4381,Male,21,9,55,4.9,2.99,93,45,76,75,Medium,No,No,Postgraduate,High,5.0,4.6,Medium,Good,17,Pass,Good
4382,Female,17,11,84,4.5,2.9,98,58,74,85,High,Yes,No,High School,Medium,5.8,2.7,Medium,Average,9,Pass,Excellent
4383,Male,19,10,71,6.9,2.42,92,76,91,89,Low,No,Yes,High School,Medium,7.6,3.7,Low,Poor,13,Pass,Excellent
4384,Female,18,11,72,1.3,3.9,100,43,64,68,Low,Yes,No,Postgraduate,Low,7.3,6.0,Medium,Average,12,Pass,Average
4385,Female,15,9,77,1.5,2.51,86,53,65,68,Low,Yes,Yes,Graduate,High,6.2,3.6,Low,Average,11,Pass,Average
4386,Female,20,9,88,5.1,3.86,100,75,93,91,Low,Yes,No,Graduate,High,8.0,2.5,High,Poor,8,Pass,Excellent
4387,Male,22,9,78,6.7,2.89,100,71,86,93,Medium,No,Yes,High School,High,6.4,1.1,Medium,Average,11,Pass,Excellent
4388,Female,15,11,96,2.6,3.24,100,61,75,83,Medium,Yes,Yes,High School,Low,5.6,2.2,High,Average,6,Pass,Good
